NP_001335747.1;0.59756434
NP_001335748.1;0.96446073
NP_001335749.1;0.1743842
NP_001335750.1;0.1743842
NP_001335751.1;0.19911936
NP_001335752.1;0.9493568
NP_001335753.1;0.1743842
NP_001335754.1;0.1743842
NP_001335755.1;0.9634079
NP_001335756.1;0.20310184
NP_001335757.1;0.1743842
NP_001335758.1;0.1743842
NP_001335759.1;0.1743842
NP_001335760.1;0.1743842
NP_001335761.1;0.1743842
NP_001335762.1;0.1743842
NP_001335763.1;0.67239153
NP_001335764.1;0.5299517
NP_001335765.1;0.1743842
NP_001335766.1;0.9443784
NP_001335767.1;0.1743842
NP_001335768.1;0.2917055
NP_001335769.1;0.61334115
NP_001335770.1;0.9912286
NP_001335771.1;0.1743842
NP_001335772.1;0.21096814
NP_001335773.1;0.1743842
NP_001335774.1;0.84232086
NP_001335775.1;0.9946982
NP_001335776.1;0.97716016
NP_001335777.1;0.1743842
NP_001335778.1;0.1743842
NP_001335779.1;0.1743842
NP_001335780.1;0.1743842
NP_001335781.1;0.1743842
NP_001335782.1;0.1743842
NP_001335783.1;0.1743842
NP_001335784.1;0.1743842
NP_001335785.1;0.1743842
NP_001335786.1;0.1743842
NP_001335787.1;0.53894573
NP_001335788.1;0.1743842
NP_001335789.1;0.1743842
NP_001335790.1;0.1743842
NP_001335791.1;0.25313032
NP_001335792.1;0.99997306
NP_001335793.1;0.99158794
NP_001335794.1;0.1743842
NP_001335795.1;0.9992893
NP_001335796.1;0.9682152
NP_001335797.1;0.1743842
NP_001335798.1;0.1743842
NP_001335799.1;0.99597394
NP_001335800.1;0.67848957
NP_001335801.1;0.1743842
NP_001335802.1;0.1743842
NP_001335803.1;0.1743842
NP_001335804.1;0.1743842
NP_001335805.1;0.1743842
NP_001335806.1;0.1743842
NP_001335807.1;0.1743842
NP_001335808.1;0.1743842
NP_001335809.1;0.93515664
NP_001335810.1;0.1743842
NP_001335811.1;0.1743842
NP_001335812.1;0.6291559
NP_001335813.1;0.1743842
NP_001335814.1;0.1743842
NP_001335815.1;0.1743842
NP_001335816.1;0.2645992
NP_001335817.1;0.1743842
NP_001335818.1;0.1743842
NP_001335819.1;0.1743842
NP_001335820.1;0.5399664
NP_001335821.1;0.17801806
NP_001335822.1;0.1743842
NP_001335823.1;0.1743842
NP_001335824.1;0.1743842
NP_001335825.1;0.1743842
NP_001335826.1;0.174467
NP_001335827.1;0.9501044
NP_009305.1;1.0
NP_009306.1;1.0
NP_009307.2;1.0
NP_009308.2;0.1743842
NP_009309.1;0.1743842
NP_009310.1;0.99999976
NP_009311.2;0.9999997
NP_009312.1;0.7565776
NP_009313.1;0.98812604
NP_009315.1;0.30057448
NP_009316.1;0.7452656
NP_009317.1;0.9992509
NP_009318.1;0.9923582
NP_009319.1;0.998868
NP_009320.1;0.9943875
NP_009324.1;0.1743842
NP_009326.1;0.9999498
NP_009327.1;1.0
NP_009328.1;0.9999871
NP_009332.1;0.8954105
NP_009333.1;1.0
NP_009335.1;0.99884486
NP_009336.1;0.98769754
NP_009337.2;0.1743842
NP_009338.1;1.0
NP_009339.1;0.7406926
NP_009340.1;0.1743842
NP_009341.2;0.1743842
NP_009342.2;0.1743842
NP_009343.1;0.1743842
NP_009345.3;0.1743842
NP_009346.1;0.1743842
NP_009347.1;0.8433839
NP_009348.2;1.0
NP_009349.3;1.0
NP_009350.1;0.1743842
NP_009351.1;0.1743842
NP_009352.2;0.1743842
NP_009353.1;0.1743842
NP_009355.3;0.1743842
NP_009356.1;0.9999994
NP_009358.1;0.1743842
NP_009359.1;0.25961006
NP_009360.1;0.99996656
NP_009361.1;0.1743842
NP_009362.1;0.9538914
NP_009363.1;0.9999919
NP_009364.1;0.1743842
NP_009365.1;0.1743842
NP_009367.1;0.8612652
NP_009368.2;0.1743842
NP_009369.1;0.1743842
NP_009370.1;0.1743842
NP_009371.1;0.1743842
NP_009372.1;0.1743842
NP_009373.1;0.9994681
NP_009374.1;0.1743842
NP_009375.1;0.1743842
NP_009376.2;1.0
NP_009377.2;0.1743842
NP_009378.1;0.1743842
NP_009379.2;1.0
NP_009380.1;0.9999131
NP_009381.1;0.782398
NP_009382.2;0.1743842
NP_009383.1;0.90220606
NP_009384.1;0.6542261
NP_009385.2;0.20124528
NP_009386.1;0.99952745
NP_009387.1;0.95321566
NP_009388.2;0.1743842
NP_009389.3;0.1743842
NP_009390.1;0.1743842
NP_009391.2;0.1743842
NP_009392.2;0.99990904
NP_009393.1;0.1743842
NP_009394.1;0.1743842
NP_009395.1;0.9887836
NP_009396.2;0.9998384
NP_009398.1;0.1743842
NP_009399.2;0.9963951
NP_009400.1;0.9994502
NP_009401.1;0.5602026
NP_009402.1;0.18637595
NP_009403.1;0.1743842
NP_009404.1;0.1743842
NP_009405.1;0.1744067
NP_009406.1;0.1743842
NP_009407.1;0.93695104
NP_009408.3;0.1743842
NP_009409.1;0.1743842
NP_009410.1;0.1743842
NP_009411.2;0.1743842
NP_009412.1;0.82870376
NP_009413.2;0.17657846
NP_009414.1;0.59368765
NP_009415.1;0.1743842
NP_009416.1;0.1743842
NP_009418.1;0.1743842
NP_009419.1;0.9999407
NP_009420.1;0.99982345
NP_009421.3;0.95335686
NP_009424.1;1.0
NP_009429.1;0.1743842
NP_009430.1;0.99809724
NP_009431.1;0.9770459
NP_009434.1;0.1743842
NP_009437.1;0.8872334
NP_009438.1;0.25651118
NP_009439.1;0.1743842
NP_009443.1;0.1743842
NP_009444.2;0.99999833
NP_009445.2;0.9381572
NP_009446.2;0.1743842
NP_009447.1;0.9999429
NP_009448.1;0.8103098
NP_009449.1;0.1743842
NP_009450.1;0.993284
NP_009451.1;0.1743842
NP_009453.2;0.99999964
NP_009454.1;0.9998206
NP_009455.3;0.1743842
NP_009457.1;0.1743842
NP_009459.1;0.1743842
NP_009460.1;0.1743842
NP_009461.2;0.1743842
NP_009462.2;0.1743842
NP_009463.1;0.1743842
NP_009464.2;1.0
NP_009465.2;0.99328685
NP_009466.1;0.25264192
NP_009467.1;0.1743842
NP_009468.1;0.1743842
NP_009469.2;1.0
NP_009471.1;0.99804854
NP_009472.1;0.1743842
NP_009473.2;0.99999654
NP_009474.1;0.99999964
NP_009475.1;0.1743842
NP_009477.1;0.1743842
NP_009478.1;0.9926394
NP_009479.1;0.1743842
NP_009481.1;0.1743842
NP_009484.2;0.1743842
NP_009485.3;0.99992585
NP_009486.3;0.1743842
NP_009487.2;0.9694111
NP_009489.1;0.8935198
NP_009490.1;0.17446336
NP_009492.1;0.99691224
NP_009493.1;0.9999462
NP_009494.1;0.1743842
NP_009495.1;0.1743842
NP_009496.2;0.3111868
NP_009497.2;0.1743842
NP_009498.1;0.9998356
NP_009499.1;0.1743842
NP_009501.1;0.9746666
NP_009502.1;0.89742076
NP_009503.1;0.90791893
NP_009504.1;0.1743842
NP_009506.1;0.1743842
NP_009507.1;0.1743842
NP_009508.1;0.9966812
NP_009509.1;0.1743842
NP_009510.1;0.1743842
NP_009511.1;0.3627411
NP_009512.1;0.757491
NP_009513.1;0.9859797
NP_009514.1;0.1743842
NP_009515.1;0.1743842
NP_009516.1;1.0
NP_009517.1;0.1743842
NP_009518.1;0.1743842
NP_009519.1;1.0
NP_009520.1;0.1743842
NP_009521.1;0.1743842
NP_009522.1;0.1743842
NP_009523.1;0.9920203
NP_009524.1;0.1743842
NP_009525.1;0.1743842
NP_009526.1;0.1743842
NP_009527.1;0.1743842
NP_009528.1;0.1743842
NP_009529.1;0.9999944
NP_009530.1;0.1743842
NP_009531.1;0.1743842
NP_009532.1;0.32133815
NP_009533.1;0.9999966
NP_009534.1;0.1743842
NP_009535.1;0.1743842
NP_009536.1;1.0
NP_009537.1;0.1743842
NP_009538.1;0.1743842
NP_009539.2;0.1743842
NP_009540.2;0.6058907
NP_009542.1;0.1743842
NP_009543.1;0.1743842
NP_009544.1;0.1743842
NP_009545.2;0.1743842
NP_009546.1;0.18134639
NP_009547.2;0.1743842
NP_009548.1;0.99999756
NP_009549.1;0.99745256
NP_009550.1;0.99494773
NP_009551.2;1.0
NP_009552.1;0.1743842
NP_009553.1;0.1743842
NP_009554.1;0.1743842
NP_009555.1;0.1743842
NP_009556.1;0.26613393
NP_009557.1;0.47507825
NP_009558.2;1.0
NP_009559.1;0.6183862
NP_009560.1;0.1743842
NP_009561.2;0.9170769
NP_009562.1;1.0
NP_009563.1;0.1743842
NP_009564.1;0.1743842
NP_009565.1;0.1743842
NP_009567.1;0.75504243
NP_009568.1;0.9703671
NP_009569.1;0.9974837
NP_009570.1;0.1743842
NP_009571.1;0.2284874
NP_009572.1;0.1743842
NP_009573.1;0.99999964
NP_009574.1;0.1743842
NP_009575.1;0.19079685
NP_009576.1;0.1743842
NP_009577.1;0.9996922
NP_009578.1;0.1743842
NP_009579.1;1.0
NP_009580.1;0.1743842
NP_009581.1;0.1743842
NP_009582.1;1.0
NP_009584.1;0.1743842
NP_009585.1;0.6080058
NP_009586.1;0.510821
NP_009587.1;0.99825895
NP_009589.1;0.1743842
NP_009590.1;0.1743842
NP_009591.1;0.1743842
NP_009592.1;0.9995587
NP_009593.1;0.86577237
NP_009594.1;1.0
NP_009595.1;0.1743842
NP_009596.1;0.99971557
NP_009597.2;0.99975824
NP_009598.1;0.9948629
NP_009599.2;1.0
NP_009600.2;0.9457856
NP_009601.2;0.8828064
NP_009602.1;0.1743842
NP_009603.1;0.1743842
NP_009604.1;0.1743842
NP_009605.1;0.1743842
NP_009606.1;0.1743842
NP_009608.1;0.1743842
NP_009609.1;0.1743842
NP_009610.1;0.9999993
NP_009611.1;0.1743842
NP_009612.1;0.1743842
NP_009613.1;0.1743842
NP_009614.2;0.1743842
NP_009615.1;0.1743842
NP_009616.1;0.1743842
NP_009617.3;0.9986234
NP_009618.2;0.1743842
NP_009619.1;0.23027909
NP_009621.3;0.1743842
NP_009622.1;0.1743842
NP_009623.1;0.7325793
NP_009624.4;1.0
NP_009625.1;1.0
NP_009626.1;0.9999894
NP_009627.3;0.1743842
NP_009628.1;0.1743842
NP_009629.6;0.1743842
NP_009630.3;0.9998509
NP_009632.2;0.1743842
NP_009633.3;0.1743842
NP_009634.2;1.0
NP_009635.1;0.1743842
NP_009636.3;1.0
NP_009637.1;0.1743842
NP_009638.1;0.1743842
NP_009639.3;0.98796093
NP_009640.1;0.1743842
NP_009641.1;0.1743842
NP_009642.3;1.0
NP_009643.2;0.9999995
NP_009644.3;0.1743842
NP_009645.1;0.1743842
NP_009647.2;0.1743842
NP_009648.4;0.980729
NP_009649.1;0.1743842
NP_009650.1;0.2729814
NP_009651.3;0.4930046
NP_009652.2;0.99534756
NP_009653.2;0.1743842
NP_009654.3;0.4898265
NP_009655.2;0.42288986
NP_009656.2;0.1743842
NP_009659.3;0.1743842
NP_009660.1;0.99883735
NP_009661.1;0.99940336
NP_009662.3;0.9966996
NP_009663.1;0.1743842
NP_009664.1;0.69708586
NP_009665.3;0.1743842
NP_009666.3;0.1743842
NP_009667.1;0.1743842
NP_009668.3;0.97612727
NP_009669.1;0.1743842
NP_009670.3;0.1743842
NP_009672.1;0.99822396
NP_009673.1;0.1743842
NP_009675.3;0.1743842
NP_009676.1;0.1743842
NP_009677.1;0.6552044
NP_009678.3;0.1743842
NP_009679.2;0.1743842
NP_009680.2;0.1743842
NP_009681.3;0.1743842
NP_009683.1;0.1743842
NP_009684.1;0.1743842
NP_009685.3;0.9828559
NP_009686.1;0.5341981
NP_009687.1;0.1743842
NP_009688.3;0.1743842
NP_009689.3;0.9981434
NP_009690.1;0.99999857
NP_009691.1;0.9999833
NP_009693.3;0.1743842
NP_009694.3;1.0
NP_009695.2;0.1743842
NP_009696.2;0.1743842
NP_009697.3;0.9459114
NP_009698.3;0.99079037
NP_009699.2;0.878294
NP_009700.1;0.1743842
NP_009701.3;0.9981266
NP_009703.3;0.1743842
NP_009704.1;0.943787
NP_009705.1;0.99999917
NP_009706.3;0.1743842
NP_009707.3;0.1743842
NP_009708.1;0.99994934
NP_009709.1;0.1743842
NP_009710.3;0.1743842
NP_009711.3;0.1743842
NP_009712.1;0.1743842
NP_009713.1;0.1743842
NP_009714.3;0.1743842
NP_009715.4;0.17462659
NP_009716.1;0.1743842
NP_009717.1;0.1743842
NP_009718.3;0.97073466
NP_009719.3;0.23236775
NP_009720.1;0.9478868
NP_009721.1;0.1743842
NP_009722.3;0.20302817
NP_009723.3;0.9589845
NP_009724.1;0.1743842
NP_009725.1;0.9130118
NP_009726.3;0.1743842
NP_009727.3;0.9999956
NP_009728.1;0.1743842
NP_009729.1;0.1743842
NP_009730.3;0.1743842
NP_009731.4;0.1743842
NP_009732.1;0.1743842
NP_009734.1;0.9190546
NP_009735.3;0.1743842
NP_009736.3;0.79892504
NP_009738.1;0.9999924
NP_009739.1;0.99997413
NP_009740.3;0.1743842
NP_009741.3;0.4262737
NP_009742.1;0.99998677
NP_009743.3;0.1743842
NP_009744.3;0.1743842
NP_009745.2;0.94413555
NP_009746.1;0.9998787
NP_009747.3;0.1743842
NP_009748.3;0.1743842
NP_009750.1;0.1743842
NP_009751.1;0.9999639
NP_009752.3;0.1743842
NP_009753.3;0.1743842
NP_009754.1;0.1743842
NP_009755.1;0.9998939
NP_009756.1;0.1743842
NP_009757.1;0.7769615
NP_009758.3;0.37059045
NP_009759.3;0.6919253
NP_009760.1;0.9820586
NP_009761.4;0.99747705
NP_009762.2;0.99942815
NP_009763.2;0.1743842
NP_009764.3;0.1743842
NP_009766.4;0.99982315
NP_009767.1;0.99999356
NP_009769.1;0.552804
NP_009770.3;0.1743842
NP_009771.3;0.9910904
NP_009772.1;0.1743842
NP_009773.1;0.99720573
NP_009774.4;0.1743842
NP_009775.3;0.9920531
NP_009776.1;0.4584259
NP_009777.1;0.1743842
NP_009778.3;0.9496934
NP_009779.3;1.0
NP_009780.1;0.9700638
NP_009781.3;0.9999219
NP_009782.3;0.208081
NP_009784.1;0.36280105
NP_009786.1;0.1743842
NP_009787.3;0.1743842
NP_009788.3;0.9999999
NP_009789.1;0.5120452
NP_009790.3;0.1743842
NP_009792.3;0.1743842
NP_009793.1;0.996418
NP_009794.3;1.0
NP_009795.3;0.6650587
NP_009796.1;0.1743842
NP_009797.1;0.1743842
NP_009798.3;0.1743842
NP_009799.3;0.1743842
NP_009800.1;0.9999998
NP_009801.1;0.1743842
NP_009802.3;1.0
NP_009803.3;0.1743842
NP_009804.1;0.1743842
NP_009805.1;0.1743842
NP_009806.3;0.1743842
NP_009807.3;0.1743842
NP_009808.1;0.79396296
NP_009809.1;0.1743842
NP_009810.3;0.1743842
NP_009811.3;0.17522037
NP_009812.1;0.1743842
NP_009813.1;0.3097906
NP_009814.3;0.1743842
NP_009815.1;0.8416408
NP_009816.1;0.1743842
NP_009817.3;0.1743842
NP_009818.3;0.9821691
NP_009819.1;0.99911493
NP_009820.1;0.1743842
NP_009821.3;0.24386743
NP_009822.4;0.1743842
NP_009823.2;0.1743842
NP_009824.2;0.1743842
NP_009825.4;0.1743842
NP_009827.3;0.1743842
NP_009828.2;0.1743842
NP_009829.2;0.1743842
NP_009830.3;0.1743842
NP_009831.3;0.3280104
NP_009832.1;0.1743842
NP_009833.1;0.1743842
NP_009834.4;0.99998367
NP_009835.3;0.9537209
NP_009837.1;0.1743842
NP_009838.1;0.1743842
NP_009839.4;0.8807181
NP_009840.3;0.99999416
NP_009841.1;0.1743842
NP_009842.1;0.9981541
NP_009843.3;0.1743842
NP_009844.4;0.1743842
NP_009845.2;0.1743842
NP_009846.1;0.99998444
NP_009847.4;0.1743842
NP_009848.4;0.94179165
NP_009849.1;0.34186077
NP_009850.1;0.9918487
NP_009852.3;0.9999994
NP_009853.3;1.0
NP_009854.2;1.0
NP_009855.1;1.0
NP_009856.3;0.21748802
NP_009857.1;0.9997922
NP_009858.3;0.99549407
NP_009860.3;0.82390356
NP_009861.1;1.0
NP_009863.2;0.9999981
NP_009864.1;1.0
NP_009865.2;0.99948
NP_009866.1;0.1743842
NP_009867.1;0.4885413
NP_009868.3;0.1743842
NP_009869.3;0.4885413
NP_009870.1;0.1743842
NP_009871.2;0.1743842
NP_009872.1;0.1743842
NP_009873.1;0.23429227
NP_009874.1;0.1743842
NP_009875.1;0.85639775
NP_009876.1;0.1743842
NP_009877.1;0.1743842
NP_009878.1;0.9923136
NP_009879.2;0.998734
NP_009880.2;0.1743842
NP_009881.2;0.9647751
NP_009882.1;0.83526516
NP_009883.1;0.9095916
NP_009884.1;0.98085356
NP_009886.1;0.1743842
NP_009887.1;0.1743842
NP_009889.2;0.81334686
NP_009890.1;0.37149328
NP_009891.1;1.0
NP_009892.1;1.0
NP_009893.2;0.1743842
NP_009894.1;0.1743842
NP_009895.1;0.1743842
NP_009896.2;0.1743842
NP_009897.1;0.1743842
NP_009898.1;0.1743842
NP_009899.1;0.1743842
NP_009900.2;0.863567
NP_009901.1;0.1743842
NP_009902.2;0.9999841
NP_009903.2;0.1743842
NP_009904.2;0.1743842
NP_009905.3;0.999982
NP_009907.2;0.1743842
NP_009909.2;0.99590504
NP_009910.2;0.1743842
NP_009911.2;0.1743842
NP_009912.2;0.1743842
NP_009913.2;0.81340444
NP_009914.2;0.8086195
NP_009916.1;0.1743842
NP_009917.1;0.1743842
NP_009918.1;0.1743842
NP_009919.3;0.1743842
NP_009922.2;0.9892299
NP_009923.2;0.24192855
NP_009924.4;0.47883648
NP_009925.1;0.9531871
NP_009926.1;0.1743842
NP_009928.1;0.1743842
NP_009929.1;0.1743842
NP_009930.1;0.1743842
NP_009931.1;0.6314245
NP_009933.1;0.1743842
NP_009934.1;0.1743842
NP_009935.1;0.1743842
NP_009936.1;0.99969316
NP_009937.2;0.98450994
NP_009938.2;0.1743842
NP_009940.2;0.19183138
NP_009941.2;0.873019
NP_009942.2;0.1743842
NP_009943.2;1.0
NP_009944.2;0.1743842
NP_009946.1;0.9999947
NP_009947.1;0.1743842
NP_009948.1;0.76377904
NP_009949.1;0.1743842
NP_009950.1;0.99983066
NP_009952.2;0.99999475
NP_009953.1;0.1743842
NP_009955.2;0.1743842
NP_009956.2;0.1743842
NP_009957.1;1.0
NP_009958.2;0.1743842
NP_009959.2;0.1743842
NP_009960.2;0.1743842
NP_009961.2;1.0
NP_009962.2;0.1743842
NP_009963.1;1.0
NP_009964.2;0.1743842
NP_009965.2;0.9856434
NP_009966.2;0.1743842
NP_009967.2;0.9999916
NP_009971.1;0.35037756
NP_009972.1;0.78835434
NP_009973.1;0.1743842
NP_009974.1;0.30928937
NP_009975.1;0.1743842
NP_009976.1;0.93152416
NP_009978.1;0.1743842
NP_009979.1;0.6691443
NP_009980.1;0.1743842
NP_009981.1;0.1743842
NP_009982.1;0.83030957
NP_009983.1;0.1743842
NP_009984.1;0.99999857
NP_009985.1;0.1743842
NP_009986.1;0.1743842
NP_009987.2;0.9999705
NP_009990.1;0.1743842
NP_009991.2;0.1743842
NP_009992.1;0.24273428
NP_009993.1;0.1743842
NP_009994.2;0.1743842
NP_009995.1;0.97561634
NP_009996.2;0.1743842
NP_009997.2;0.1743842
NP_009998.2;0.99958014
NP_009999.2;0.1743842
NP_010000.1;0.97963154
NP_010001.1;0.983807
NP_010002.3;0.1743842
NP_010003.2;0.1743842
NP_010004.1;1.0
NP_010005.1;0.1743842
NP_010006.1;0.1743842
NP_010007.1;0.99992
NP_010009.1;0.1743842
NP_010011.1;0.1743842
NP_010012.1;0.1743842
NP_010013.2;1.0
NP_010014.1;0.1743842
NP_010015.3;0.52557206
NP_010016.2;0.1743842
NP_010017.2;1.0
NP_010018.1;0.1743842
NP_010019.1;0.9700551
NP_010020.1;0.1743842
NP_010021.1;0.1743842
NP_010022.1;0.99998593
NP_010023.1;0.1743842
NP_010024.1;0.1743842
NP_010025.1;0.70022136
NP_010026.1;0.28191224
NP_010029.1;0.5942148
NP_010030.1;0.1743842
NP_010031.1;0.9749055
NP_010032.1;1.0
NP_010033.1;0.98910916
NP_010034.1;1.0
NP_010035.1;0.1743842
NP_010036.1;1.0
NP_010037.1;0.1743842
NP_010038.1;0.44012395
NP_010040.1;0.1743842
NP_010041.2;0.9995532
NP_010042.2;0.1743842
NP_010043.1;0.1743842
NP_010044.2;0.55451846
NP_010045.1;0.9999919
NP_010046.1;0.1743842
NP_010047.1;0.99999523
NP_010048.1;0.8952205
NP_010049.1;0.29064012
NP_010050.1;1.0
NP_010051.1;0.1743842
NP_010052.1;0.18255982
NP_010054.1;0.1743842
NP_010055.1;0.1743842
NP_010056.1;0.1743842
NP_010057.1;0.1743842
NP_010058.1;0.1743842
NP_010059.1;1.0
NP_010061.1;0.99888134
NP_010062.1;0.96650535
NP_010063.1;0.98356664
NP_010064.1;0.8542773
NP_010065.2;0.1743842
NP_010066.1;0.9991751
NP_010067.1;0.1743842
NP_010068.1;0.1743842
NP_010069.1;0.1743842
NP_010070.1;0.9276446
NP_010071.1;0.99999964
NP_010072.1;0.1743842
NP_010073.2;0.1743842
NP_010074.1;1.0
NP_010075.1;0.999761
NP_010076.1;0.1743842
NP_010077.1;0.9171001
NP_010078.1;0.1743842
NP_010079.1;0.39351463
NP_010080.1;0.1743842
NP_010081.2;0.1743842
NP_010082.1;0.9999999
NP_010083.1;0.99691725
NP_010084.1;0.1743842
NP_010086.2;1.0
NP_010087.1;1.0
NP_010088.1;0.1743842
NP_010089.1;0.2400001
NP_010090.1;0.20663336
NP_010091.2;0.1743842
NP_010092.2;0.97518194
NP_010093.1;0.1743842
NP_010095.1;0.1743842
NP_010096.1;0.1743842
NP_010097.1;0.1743842
NP_010098.1;0.8380405
NP_010099.1;0.9889125
NP_010100.1;0.1743842
NP_010101.1;0.765311
NP_010102.1;0.1743842
NP_010103.1;0.5147162
NP_010104.1;0.1743842
NP_010105.1;0.99999595
NP_010106.1;0.1743842
NP_010107.1;0.9997121
NP_010108.1;0.52181566
NP_010110.1;0.9993815
NP_010111.1;0.1743842
NP_010112.1;0.1743842
NP_010113.1;0.1743842
NP_010114.1;0.9887095
NP_010115.1;0.1743842
NP_010116.1;0.1743842
NP_010117.1;0.5575299
NP_010120.1;0.1743842
NP_010121.1;0.1743842
NP_010122.1;0.1743842
NP_010124.1;0.1743842
NP_010125.1;0.1743842
NP_010126.1;0.1743842
NP_010127.1;0.9998046
NP_010128.1;0.1743842
NP_010131.1;0.1743842
NP_010132.1;0.9997926
NP_010133.1;0.1743842
NP_010134.1;0.1743842
NP_010135.1;0.1743842
NP_010136.1;1.0
NP_010137.2;0.9259454
NP_010138.1;0.9998882
NP_010139.1;0.17439327
NP_010140.1;0.1743842
NP_010141.1;0.9992604
NP_010142.2;0.1743842
NP_010143.1;1.0
NP_010144.1;0.1743842
NP_010145.1;0.20663336
NP_010146.1;0.18576616
NP_010147.1;0.1743842
NP_010148.1;0.1743842
NP_010149.1;0.8278411
NP_010150.1;0.99995553
NP_010151.1;0.1743842
NP_010152.1;0.20515847
NP_010153.1;0.1743842
NP_010154.1;0.1743842
NP_010155.1;0.9999988
NP_010156.2;0.1743842
NP_010157.1;0.99999976
NP_010158.1;0.60919744
NP_010159.1;0.1743842
NP_010160.1;0.1743842
NP_010161.1;0.1743842
NP_010162.1;0.1756627
NP_010163.1;0.2191127
NP_010164.1;0.8212949
NP_010166.1;0.3526435
NP_010167.1;0.1743842
NP_010168.4;0.1743842
NP_010169.1;0.1743842
NP_010170.1;0.1743842
NP_010171.1;0.99365705
NP_010172.1;0.1743842
NP_010173.1;0.1743842
NP_010174.1;0.1743842
NP_010175.1;0.1743842
NP_010176.1;0.22023067
NP_010177.1;0.17438427
NP_010178.1;0.1743842
NP_010179.1;0.1743842
NP_010180.1;0.97267216
NP_010181.2;1.0
NP_010182.1;0.1743842
NP_010183.1;0.1743842
NP_010184.1;0.40096495
NP_010185.1;0.1743842
NP_010186.1;0.1743842
NP_010188.1;0.9998517
NP_010190.1;0.9999993
NP_010191.1;0.28632808
NP_010192.1;0.1743842
NP_010193.1;0.1743842
NP_010194.1;0.9279218
NP_010195.1;0.9999145
NP_010196.1;0.1743842
NP_010197.1;0.1743842
NP_010198.1;0.99999976
NP_010199.1;0.88676107
NP_010200.1;0.1743842
NP_010201.1;0.1743842
NP_010202.1;0.1743842
NP_010203.1;0.983495
NP_010204.1;0.1743842
NP_010205.1;0.9999144
NP_010206.1;0.1743842
NP_010207.1;0.1743842
NP_010208.1;0.1743842
NP_010209.1;0.1743842
NP_010210.1;0.99997926
NP_010211.1;0.8446703
NP_010213.1;0.18003225
NP_010214.2;0.57101166
NP_010216.1;0.9509092
NP_010217.1;0.1743842
NP_010218.2;0.1743842
NP_010219.1;0.1743842
NP_010220.1;0.1743842
NP_010222.1;0.1743842
NP_010223.1;0.1743842
NP_010224.1;0.1743842
NP_010225.1;0.2565918
NP_010226.1;0.8518424
NP_010227.1;0.1743842
NP_010228.1;0.1743842
NP_010229.1;1.0
NP_010230.1;0.8769367
NP_010231.1;0.99915314
NP_010232.1;0.1743842
NP_010234.1;0.6358793
NP_010235.1;0.1743842
NP_010236.1;0.1743842
NP_010237.1;0.1743842
NP_010238.1;0.1743842
NP_010239.1;0.1743842
NP_010240.1;0.1743842
NP_010241.1;0.1743842
NP_010242.1;0.1743842
NP_010244.1;0.1743842
NP_010245.2;1.0
NP_010247.1;0.99999964
NP_010248.1;0.1743842
NP_010249.1;0.1743842
NP_010251.1;0.9487885
NP_010253.2;0.1743842
NP_010254.1;0.1743842
NP_010255.1;0.1743842
NP_010256.2;0.1743842
NP_010257.1;0.9998501
NP_010259.1;0.1743842
NP_010260.1;0.9917975
NP_010262.1;0.1743842
NP_010263.1;0.1743842
NP_010264.3;0.1743842
NP_010265.1;0.90747124
NP_010266.1;0.1743842
NP_010267.3;0.1743842
NP_010269.1;0.98347604
NP_010270.1;0.1743842
